,Address,Txns_x,First Transacted_x,Last Transacted_x,Ⱥ In_x,Ⱥ Out_x,Ⱥ Net_x,Txns_y,First Transacted_y,Last Transacted_y,Ⱥ In_y,Ⱥ Out_y,Ⱥ Net_y,exists
4870,37Z2JRNFGDWGN473VJEIVNSM3CI4JHHRF44RJSSZM2IGBNWOYQXA2MHYOU,1,"11/11/2020, 6:53:17 AM","11/11/2020, 6:53:17 AM",0.0,34034.4995,-34034.4995,1.0,"10/21/2022, 6:31:22 PM","10/21/2022, 6:31:22 PM",0.0,0.002,-0.002,both
4871,WWIFQT22TZ44N5IXGW67PVUGO5JUSGVRVY577YZNG4NVJGV5MGU63EDENA,1,"11/8/2020, 2:49:11 AM","11/8/2020, 2:49:11 AM",0.0,3475.842891,-3475.842891,1.0,"10/24/2022, 9:10:34 PM","10/24/2022, 9:10:34 PM",0.0,0.002,-0.002,both
4872,PP2SVERCBGQS74L6NIOKCILC6MSKFLBUPVPNSUD42IXG2ZSCVY4FPFMFVI,1,"11/5/2020, 6:34:08 AM","11/5/2020, 6:34:08 AM",0.0,3235.497657,-3235.497657,1.0,"10/24/2022, 5:13:36 PM","10/24/2022, 5:13:36 PM",0.0,0.002,-0.002,both
4879,W24RKIIR3ANYLY4WQG33K25LMIBE3AODRY4YUMY4C647EJFZA6WROY6IDQ,1,"10/27/2020, 8:45:13 PM","10/27/2020, 8:45:13 PM",0.0,671.5337,-671.5337,1.0,"10/24/2022, 8:41:51 PM","10/24/2022, 8:41:51 PM",0.0,0.002,-0.002,both
4880,RD7X6VGU46DL7OGFYNMIA45L456NDI5GSDY6QLKSFVUFDRWP54FCDHIPUM,3,"10/3/2020, 1:27:10 PM","10/26/2020, 1:17:07 AM",0.0,92308.382928,-92308.382928,1.0,"10/24/2022, 6:06:56 PM","10/24/2022, 6:06:56 PM",0.0,0.002,-0.002,both
4886,5HXH5M5YN6M4GPCLELZ23NYS5TY7VXQTEBISRJBVY672BKHU245ZUWTRUE,1,"10/19/2020, 12:34:09 PM","10/19/2020, 12:34:09 PM",0.0,2545.422,-2545.422,1.0,"10/22/2022, 2:49:57 PM","10/22/2022, 2:49:57 PM",0.0,0.002,-0.002,both
4887,34HNQAKJBCMRLXAYFYRRJJLRGQJHFFQZTVGKQTOSF6CLJ5DGF5DN7ZK64A,1,"10/17/2020, 10:06:06 PM","10/17/2020, 10:06:06 PM",0.0,9999.9,-9999.9,1.0,"10/21/2022, 5:31:15 PM","10/21/2022, 5:31:15 PM",0.0,0.002,-0.002,both
4888,HDKS26KEM4UJT4ZVE7RJOWVE3L7RS5LXDNIUQUV52QWSJXZROCCLFIB2FQ,35,"7/31/2020, 11:44:12 AM","10/14/2020, 12:33:08 AM",0.0,328889.0,-328889.0,1.0,"10/24/2022, 12:56:06 PM","10/24/2022, 12:56:06 PM",0.0,0.002,-0.002,both
4889,2E5JDJTOZRXBS5VKHUE5GWAU3VTJPB46BI5T2YWDGLEZZ6D2IMLKJHP4OQ,1,"10/13/2020, 8:42:10 AM","10/13/2020, 8:42:10 AM",0.0,661.8986,-661.8986,1.0,"10/21/2022, 10:45:35 AM","10/21/2022, 10:45:35 AM",0.0,0.001339,-0.001339,both
4894,TUTYKUGMKJ4UR6D3DEY4LPGQQKV45MWJS2WCBCM6RTJKF2VBO5GPSG65HE,1,"10/9/2020, 7:17:12 AM","10/9/2020, 7:17:12 AM",0.0,592.8272,-592.8272,1.0,"10/24/2022, 7:30:17 PM","10/24/2022, 7:30:17 PM",0.0,0.001408,-0.001408,both
4898,W4LJG5L2CEWCT3OFKUQX3I6CEO627WGRLNMWCBRMLZMC2LAW5GHLIGSILA,1,"10/7/2020, 11:39:13 PM","10/7/2020, 11:39:13 PM",0.0,1444.5769,-1444.5769,1.0,"10/24/2022, 8:44:49 PM","10/24/2022, 8:44:49 PM",0.0,0.002,-0.002,both
4900,PVAR2M6OU6KVLFEPENISJ533C4Q33C7RPFRJBQX2I7RUW24Q7PICTR53QQ,1,"10/4/2020, 6:22:07 AM","10/4/2020, 6:22:07 AM",0.0,17901.784798,-17901.784798,1.0,"10/24/2022, 5:19:25 PM","10/24/2022, 5:19:25 PM",0.0,0.002,-0.002,both
4901,EPRGS7RMP5RSOOTEUSSWNWQOUQBQCU6E2ZJKKYVFTCGBXAHFW44ZWB5FQI,1,"10/4/2020, 12:13:07 AM","10/4/2020, 12:13:07 AM",0.0,69.09,-69.09,1.0,"10/24/2022, 11:28:26 AM","10/24/2022, 11:28:26 AM",0.0,0.002,-0.002,both
4903,HTMAJUN4HI5VIYO7IZLLLR6HZAPSJ3QCAE3X5JWLGIPKWUJF4UTRBMNXZU,3,"8/22/2020, 9:31:11 PM","10/3/2020, 2:59:14 AM",0.0,9855.3095,-9855.3095,1.0,"10/24/2022, 1:12:12 PM","10/24/2022, 1:12:12 PM",0.0,0.002,-0.002,both
4904,SERDHGLYTCMDDQBKUCCS22BWXXFDDSG5EH5LLIFR5C2MWKLGAZFYQCEHPI,1,"10/2/2020, 6:24:10 AM","10/2/2020, 6:24:10 AM",0.0,18354.1617,-18354.1617,1.0,"10/24/2022, 6:41:02 PM","10/24/2022, 6:41:02 PM",0.0,0.002,-0.002,both
4912,CYACSAAQB2K5ZAHO4VIJA7L74QMRBKVSBME4XIYJKPBKEML7ZPPVH3ROBM,1,"9/23/2020, 10:03:06 PM","9/23/2020, 10:03:06 PM",0.0,1434.882,-1434.882,1.0,"10/24/2022, 10:31:34 AM","10/24/2022, 10:31:34 AM",0.0,0.002,-0.002,both
4915,GLH5XODC4KGQFJZDGPB5KZ3V2WD67FI3RHVQAMYJSOYHNN522EJUZ3GY6Q,1,"9/18/2020, 3:47:12 AM","9/18/2020, 3:47:12 AM",0.0,323.764,-323.764,1.0,"10/24/2022, 12:29:57 PM","10/24/2022, 12:29:57 PM",0.0,0.002,-0.002,both
4916,CVYSLI5C3DCAAHDGYT6CFO6NZVDBDDZALR62SLIBQFMPV35L5OETZMUFFM,2,"9/15/2020, 12:56:16 PM","9/18/2020, 2:55:13 AM",0.0,5074.0469,-5074.0469,1.0,"10/24/2022, 10:28:50 AM","10/24/2022, 10:28:50 AM",0.0,0.002,-0.002,both
4917,FD5IYEI5HEFPCQ7WDBGUAPL52QTS5ICGW2H2DRKP3J2CCPSQI6PXPXDZ4I,2,"9/17/2020, 8:16:09 AM","9/17/2020, 8:24:10 AM",0.0,46834.5094,-46834.5094,1.0,"10/24/2022, 11:48:18 AM","10/24/2022, 11:48:18 AM",0.0,0.002,-0.002,both
4919,BO2JAP2M4OENSXSJAZXRNL2YPY6STJKSSAO3Q5DOA76MSM5NWYBAD3LR3Y,1,"9/15/2020, 11:33:22 AM","9/15/2020, 11:33:22 AM",0.0,43140.575337,-43140.575337,1.0,"10/24/2022, 9:48:02 AM","10/24/2022, 9:48:02 AM",0.0,0.002,-0.002,both
4920,QS4JQR3F3326ZK4HXYTNF5ILC7YTWN5OSJDKCPD5KDNS2RL6NOFFCWV2YQ,3,"8/30/2020, 1:38:11 AM","9/12/2020, 8:53:12 PM",0.0,28771.861938,-28771.861938,1.0,"10/24/2022, 5:49:04 PM","10/24/2022, 5:49:04 PM",0.0,0.002,-0.002,both
4923,B5YAXHU3BNUGNGO4UVIG26QGASZCEGZNONTSP27OXPC46SRLJWQKW26WAE,2,"8/25/2020, 7:08:08 AM","9/9/2020, 2:06:13 AM",0.0,10364.443171,-10364.443171,1.0,"10/24/2022, 12:07:55 AM","10/24/2022, 12:07:55 AM",0.0,0.002,-0.002,both
4925,3UZNEXXAXNZIHOAT6BCVM3FBLF2MQXA3JBRO7MNQJLY57TW6DKK2J4LABE,1,"9/8/2020, 1:12:09 PM","9/8/2020, 1:12:09 PM",0.0,63729.132,-63729.132,1.0,"10/22/2022, 12:30:17 AM","10/22/2022, 12:30:17 AM",0.0,0.002,-0.002,both
4928,27I735PTVCLCVDWKLVEGT6352RJAJYOGL6PJBKKCI32S3JV6LAM6ZNCGHE,1,"9/6/2020, 5:34:11 AM","9/6/2020, 5:34:11 AM",0.0,10003.696798,-10003.696798,1.0,"10/21/2022, 9:28:23 AM","10/21/2022, 9:28:23 AM",0.0,0.002,-0.002,both
4930,VXQPRPRCNOANNG6W6IEBPFBFEX7LQE2HEE5DATNCKH2K5WPFNTI5M5YVOI,1,"9/5/2020, 11:46:14 AM","9/5/2020, 11:46:14 AM",0.0,586.9493,-586.9493,1.0,"10/24/2022, 8:39:12 PM","10/24/2022, 8:39:12 PM",0.0,0.002,-0.002,both
4935,VPTLATJQXM2P4MAIV5NUOKFQ2WKS7CHPPRWZODZLDYCX7DLRR3ISY4B2UY,1,"9/3/2020, 11:56:19 AM","9/3/2020, 11:56:19 AM",0.0,14000.76777,-14000.76777,1.0,"10/24/2022, 8:30:36 PM","10/24/2022, 8:30:36 PM",0.0,0.002,-0.002,both
4939,GDG4A5D7WPHAFBTUEDYJGUHF72RG6CY5HKEEWX4YRCV4AHEDMVV3TVWU2I,1,"9/2/2020, 12:06:07 PM","9/2/2020, 12:06:07 PM",0.0,93284.89259,-93284.89259,1.0,"10/24/2022, 12:22:22 PM","10/24/2022, 12:22:22 PM",0.0,0.002,-0.002,both
4942,USRAIE5H3BGMHJHAYWHA7WRLEPYA27ZIILN3MKNSEADZF4B67YFRCMK5LA,1,"9/2/2020, 4:59:16 AM","9/2/2020, 4:59:16 AM",0.0,36.0,-36.0,1.0,"10/24/2022, 8:01:12 PM","10/24/2022, 8:01:12 PM",0.0,0.002,-0.002,both
4943,5U7OHYS3DWPQVPVXTBNNFHGSQ2D7L442RXIJOU3CGNCNP5CW4ENUJEGJ7U,1,"9/2/2020, 2:32:09 AM","9/2/2020, 2:32:09 AM",0.0,15348.1865,-15348.1865,1.0,"10/22/2022, 6:17:44 PM","10/22/2022, 6:17:44 PM",0.0,0.002,-0.002,both
4945,SP5HRVH2UE6SSHKK2ABGSOBSSJ7T4TYACNKBWTAWAPV2BAFRDRLZSNZBZ4,1,"9/2/2020, 2:21:08 AM","9/2/2020, 2:21:08 AM",0.0,2065.748359,-2065.748359,1.0,"10/24/2022, 6:51:39 PM","10/24/2022, 6:51:39 PM",0.0,0.002,-0.002,both
4949,TAXGW7CIEXUY67R74W4WL4GDVHL7JT6IGWBEJSQBQ6D72CGLGZ5T6TAVO4,2,"8/31/2020, 8:46:21 PM","9/1/2020, 8:27:08 PM",0.0,2328.777,-2328.777,1.0,"10/24/2022, 7:09:56 PM","10/24/2022, 7:09:56 PM",0.0,0.002,-0.002,both
4955,TMXGCWLZCOQGDUNEE7IEQOFIQYE7UHWKE3MFIJ7BYGPE6U6BCTFCZ2GKIU,1,"9/1/2020, 4:16:07 AM","9/1/2020, 4:16:07 AM",0.0,7539.563421,-7539.563421,1.0,"10/24/2022, 7:22:31 PM","10/24/2022, 7:22:31 PM",0.0,0.002,-0.002,both
5067,T2PYYJ2QJQK7CBWA6SZPS5QB72HDRTQQL6ZLGNSANH7C4KVFLMDXLB6IYA,1,"9/1/2020, 1:15:32 AM","9/1/2020, 1:15:32 AM",0.0,9999.9,-9999.9,1.0,"10/24/2022, 7:03:34 PM","10/24/2022, 7:03:34 PM",0.0,0.002,-0.002,both
5074,S5EGTCWH4VDCUXQH7OT4FZPIOBG74VY3NCVRDHK6LMROG7WGDMNWBWGOAQ,1,"9/1/2020, 12:57:15 AM","9/1/2020, 12:57:15 AM",0.0,574.4954,-574.4954,1.0,"10/24/2022, 6:33:40 PM","10/24/2022, 6:33:40 PM",0.0,0.002,-0.002,both
5075,T3FP5W6B3VSAOKPQRJ66AHS7CN7ZZXP7HVOSWVFRS2QZOZU7YUUAJIZ2ZA,2,"8/31/2020, 7:54:13 PM","8/31/2020, 8:01:13 PM",0.0,85330.5737,-85330.5737,1.0,"10/24/2022, 7:04:23 PM","10/24/2022, 7:04:23 PM",0.0,0.002,-0.002,both
5076,SHA76VGJ2E4MLRYSWNBIGRJDSZ3BJ3IUXWV3QBS67DMDFWVVWRRR6QNP6A,1,"8/31/2020, 7:16:12 AM","8/31/2020, 7:16:12 AM",0.0,129999.9,-129999.9,1.0,"10/24/2022, 6:43:56 PM","10/24/2022, 6:43:56 PM",0.0,0.002,-0.002,both
5078,QMHJF5NHSKEUGDOD6GTBQKT6D3VXVRMNYMDG7LLBGG2JARXIQFWJQURMJY,1,"8/30/2020, 12:54:18 AM","8/30/2020, 12:54:18 AM",0.0,1575.9887,-1575.9887,1.0,"10/24/2022, 5:43:10 PM","10/24/2022, 5:43:10 PM",0.0,0.002,-0.002,both
5079,M2SM2IB47YDUOVKVN7CT2UFMFHFIZ6JYGZZ6GXEKJOZ3ZG7AHU3AS5PCAY,2,"8/26/2020, 3:42:11 AM","8/29/2020, 11:17:07 PM",0.0,51394.3559,-51394.3559,1.0,"10/24/2022, 3:13:39 PM","10/24/2022, 3:13:39 PM",0.0,0.002,-0.002,both
5080,QEMK67X7MVFZKOIBS5CFCL2MMM6OONGVFR24GMGPTZGV34WXUZOM2NF62M,1,"8/29/2020, 9:36:13 PM","8/29/2020, 9:36:13 PM",0.0,6161.7073,-6161.7073,1.0,"10/24/2022, 5:35:42 PM","10/24/2022, 5:35:42 PM",0.0,0.002,-0.002,both
5082,QATRKUZE3HSNY7QXXYCB3F45KNLDT2J6USRIKK2EBVLC6TTDJXI22JZP44,1,"8/29/2020, 12:50:14 PM","8/29/2020, 12:50:14 PM",0.0,2000.0,-2000.0,1.0,"10/24/2022, 5:31:07 PM","10/24/2022, 5:31:07 PM",0.0,0.002,-0.002,both
5083,MCVSBKGUNAEP5VQN5VLGD7Y2QXB7SHSZ4CWCAYXRRYMLOKSSBKHUATJIBQ,2,"8/29/2020, 7:15:10 AM","8/29/2020, 7:27:11 AM",0.0,10000.0,-10000.0,1.0,"10/24/2022, 3:21:34 PM","10/24/2022, 3:21:34 PM",0.0,0.002,-0.002,both
5084,RFFY66KFWRQ3VQ2ZAEZHGYKSE7GATB7CN5MQPCCUUVBN6A7EVRMFWVXQWI,2,"8/20/2020, 11:48:13 AM","8/29/2020, 12:01:16 AM",0.0,1009.4571,-1009.4571,1.0,"10/24/2022, 6:08:37 PM","10/24/2022, 6:08:37 PM",0.0,0.002,-0.002,both
5085,O2XTS65SA3HIN554DJHTGWZMGNW3BQAIMMT5UHUMFTQJBB5IZ4RRMLDEKM,1,"8/27/2020, 8:28:16 PM","8/27/2020, 8:28:16 PM",0.0,953.8756,-953.8756,1.0,"10/24/2022, 4:19:07 PM","10/24/2022, 4:19:07 PM",0.0,0.002,-0.002,both
5086,2VHTFGPSFUCQ6KNBCFUCLBO75QORVG7FL5OGBAL26H7FN6C7PLJML7AR5U,1,"8/26/2020, 8:36:09 PM","8/26/2020, 8:36:09 PM",0.0,2622.7215,-2622.7215,1.0,"10/21/2022, 3:34:23 PM","10/21/2022, 3:34:23 PM",0.0,0.002,-0.002,both
5087,N3LHRKLGDJO5J3VV5AZ2MCPDZLNMJZXNSJD44VNCDZLYP54IWDNN5UC4VM,1,"8/26/2020, 5:56:24 PM","8/26/2020, 5:56:24 PM",0.0,545.8756,-545.8756,1.0,"10/24/2022, 3:47:53 PM","10/24/2022, 3:47:53 PM",0.0,0.002,-0.002,both
5088,MIBLHQJFTN76CEECZGFB67B532AILMIJBVCIDGIFTEVJYPM2IMWICG3OKM,1,"8/26/2020, 11:20:11 AM","8/26/2020, 11:20:11 AM",0.0,10000.0,-10000.0,1.0,"10/24/2022, 3:27:22 PM","10/24/2022, 3:27:22 PM",0.0,0.002,-0.002,both
5089,FRPZ6ATXEONZRNAL2WSMECPJ2O3TTBWBO46ELOOBRVLFFKTEZYC7U2KM6M,4,"8/23/2020, 5:58:13 AM","8/25/2020, 8:57:18 AM",0.0,51943.2714,-51943.2714,1.0,"10/24/2022, 12:04:37 PM","10/24/2022, 12:04:37 PM",0.0,0.002,-0.002,both
5090,L7JREWVQIUF6CYTMOSJNCAX7EYTNP4NOS67R7LZ47TRBPYIWLT3VF25VJA,1,"8/25/2020, 8:45:14 AM","8/25/2020, 8:45:14 AM",0.0,2671.95738,-2671.95738,1.0,"10/24/2022, 2:45:49 PM","10/24/2022, 2:45:49 PM",0.0,0.002,-0.002,both
5091,K5INONNSWFQPW4CZNGXWLUXK5LQ2Q36WJLPOZXX75WYRTL4Y7QNGCTK5TI,1,"8/24/2020, 12:18:20 PM","8/24/2020, 12:18:20 PM",0.0,3645.7324,-3645.7324,1.0,"10/24/2022, 2:11:08 PM","10/24/2022, 2:11:08 PM",0.0,0.002,-0.002,both
5092,ACBJZ5XPKR25O6EBFYPLQURRNJ6534YEA67R2GFZINTIHMCYA6AQKHGXSQ,1,"8/24/2020, 8:22:08 AM","8/24/2020, 8:22:08 AM",0.0,4044.0,-4044.0,1.0,"10/23/2022, 4:20:44 PM","10/23/2022, 4:20:44 PM",0.0,0.002,-0.002,both
5093,AZGJWRE24FEFNUYW3VXZ6OVF3XPDKDSIKA6LX56U4IYGVAKPC4YB2A2A3U,2,"8/18/2020, 8:18:12 AM","8/23/2020, 3:35:14 AM",0.0,9350.9521,-9350.9521,1.0,"10/23/2022, 10:49:35 PM","10/23/2022, 10:49:35 PM",0.0,0.002,-0.002,both
5094,ANYE26ODFHGVG6SS6YXSUQHWNA7QAZIZIHQJRKRTD7GOFYZ5GSHH5D32JQ,2,"8/18/2020, 12:57:12 AM","8/21/2020, 5:31:09 AM",0.0,50694.156226,-50694.156226,1.0,"10/23/2022, 7:37:11 PM","10/23/2022, 7:37:11 PM",0.0,0.002,-0.002,both
5096,4N45KVWA3X4TIKK5LSNWSTVPQKO57N3U6WSAZCXBPHB3IPC3QDG3RPZVSA,1,"8/21/2020, 12:25:11 AM","8/21/2020, 12:25:11 AM",0.0,13685.9,-13685.9,1.0,"10/22/2022, 7:16:33 AM","10/22/2022, 7:16:33 AM",0.0,0.002,-0.002,both
5097,CPHH6PP3NXPSG6U7SCJGIGG5E5UDECYKABHTKBYIU2ITISBJAA7I6PVS44,2,"8/19/2020, 12:04:11 AM","8/20/2020, 4:44:25 PM",0.0,136053.0921,-136053.0921,1.0,"10/24/2022, 10:22:30 AM","10/24/2022, 10:22:30 AM",0.0,0.002,-0.002,both
5098,FPATD26WJIOAYVYF4XZTJTULFBLCXLGMVXQROLTBJMX4BUGQAVLUTMETYE,1,"8/20/2020, 5:07:06 AM","8/20/2020, 5:07:06 AM",0.0,4235.6995,-4235.6995,1.0,"10/24/2022, 12:01:26 PM","10/24/2022, 12:01:26 PM",0.0,0.002,-0.002,both
5101,D54K42G3NOP4PCZTBJLCS5CYCLCF3PCPCDWSJLR6MRE2J3B44IB2EUBF6U,2,"8/19/2020, 9:39:18 AM","8/19/2020, 9:52:14 AM",0.0,4762.994,-4762.994,1.0,"10/24/2022, 10:36:44 AM","10/24/2022, 10:36:44 AM",0.0,0.002,-0.002,both
5102,CIU66PHDTEYHMC2CSULW2BXAUV252A4D3AQZD33N4D6CTAFQC2UQFGE3AU,1,"8/19/2020, 1:56:25 AM","8/19/2020, 1:56:25 AM",0.0,15998.3645,-15998.3645,1.0,"10/24/2022, 10:15:44 AM","10/24/2022, 10:15:44 AM",0.0,0.002,-0.002,both
5105,BOWKMS6R3R5AFED3EQDFPMJ7HNHWSXU43DFYHNTTOEFLA2NBY2644CWUFE,1,"8/18/2020, 11:59:15 AM","8/18/2020, 11:59:15 AM",0.0,2074.9,-2074.9,1.0,"10/24/2022, 9:48:43 AM","10/24/2022, 9:48:43 AM",0.0,0.002,-0.002,both
5106,62C2EJMNXCCPBOOHHZHAE5OJK4DNMBB2RA3INQDPT4GZDZDLP37N2NPGH4,1,"8/18/2020, 10:38:11 AM","8/18/2020, 10:38:11 AM",0.0,9999.9,-9999.9,1.0,"10/22/2022, 8:02:55 PM","10/22/2022, 8:02:55 PM",0.0,0.002,-0.002,both
5107,V3EXPMCCLRTZNLWTVYHETLAMVXBHXWH76P6ZOCYPQR5TC7DEVDMUBC2UTM,1,"8/18/2020, 9:27:11 AM","8/18/2020, 9:27:11 AM",0.0,984.1552,-984.1552,1.0,"10/24/2022, 8:09:59 PM","10/24/2022, 8:09:59 PM",0.0,0.002,-0.002,both
5108,GTU42NYFY4YF5OMKBACACQCEFJ7S3QKHI2NS6YWKAIWTUFGNWTSEZTAOPM,1,"8/18/2020, 5:05:04 AM","8/18/2020, 5:05:04 AM",0.0,13063.813,-13063.813,1.0,"10/24/2022, 12:38:35 PM","10/24/2022, 12:38:35 PM",0.0,0.002,-0.002,both
5109,36WJQ6RXCILEOXGGJTMXUIFJHSI3GNH23TEXSOC4M2BD4M5F74JHRT6S64,1,"8/18/2020, 12:52:14 AM","8/18/2020, 12:52:14 AM",0.0,30008.211691,-30008.211691,1.0,"10/21/2022, 6:13:11 PM","10/21/2022, 6:13:11 PM",0.0,0.002,-0.002,both
5110,6JLERZ62BYJOJJNHLF4GGNBYZFHJEXXJZZJ4PQVSQVRR7JL6DS3QBFVJQA,1,"8/17/2020, 10:33:12 AM","8/17/2020, 10:33:12 AM",0.0,2407.6886,-2407.6886,1.0,"10/23/2022, 12:21:37 AM","10/23/2022, 12:21:37 AM",0.0,0.002,-0.002,both
5111,6VML7IGP6OZHZ22QUEFA4FCDDEKR3RZXXJM6CSUUMXYZVO5CPDAU4AUEJQ,1,"8/17/2020, 12:38:12 AM","8/17/2020, 12:38:12 AM",0.0,451.6939,-451.6939,1.0,"10/23/2022, 3:47:13 AM","10/23/2022, 3:47:13 AM",0.0,0.001549,-0.001549,both
5113,VCNNA5XRERZIUE3G4ONHV3Y4XP5R4BRN7KUJF44UJR74FDP6K5BQZ6XNAE,1,"8/15/2020, 12:15:09 PM","8/15/2020, 12:15:09 PM",0.0,175.7348,-175.7348,1.0,"10/24/2022, 8:17:38 PM","10/24/2022, 8:17:38 PM",0.0,0.002,-0.002,both
5114,UYXZFYMRMBNA4MQPA5YHU547QRHJ2ZPE5BGDK762RHTIQRF7Q4BEDMX25M,3,"8/12/2020, 7:58:14 PM","8/15/2020, 9:42:16 AM",0.0,16257.5427,-16257.5427,1.0,"10/24/2022, 8:07:49 PM","10/24/2022, 8:07:49 PM",0.0,0.002,-0.002,both
5115,3MY7UEFIXELNF43Y5SWYNAFRCRBH65GUAPXHCR6XJNPSCXCFMLFCLIGTTM,1,"8/15/2020, 5:42:22 AM","8/15/2020, 5:42:22 AM",0.0,100.0,-100.0,1.0,"10/21/2022, 10:13:46 PM","10/21/2022, 10:13:46 PM",0.0,0.002,-0.002,both
5116,3VXDHOBUPKROUWZFOYQJOSWQM23IC5AXNVRERV7D5MTZRPQJ5DREU4TDWY,1,"8/15/2020, 12:36:11 AM","8/15/2020, 12:36:11 AM",0.0,1327.106268,-1327.106268,1.0,"10/22/2022, 12:45:49 AM","10/22/2022, 12:45:49 AM",0.0,0.002,-0.002,both
5117,3YR2EF7Y57NVVQI3AM6GJ2LFADF2YFN2YQVMPS4W3CNNID3AKGVTHVTVMA,1,"8/14/2020, 11:28:10 AM","8/14/2020, 11:28:10 AM",0.0,42948.9173,-42948.9173,1.0,"10/22/2022, 1:32:38 AM","10/22/2022, 1:32:38 AM",0.0,0.002,-0.002,both
5118,VIOS2N5GYYLV4W2GKHM2EE2H263UL4ZJDAVPTACGGWL7T4BI2SVIREUJAA,2,"8/14/2020, 8:27:08 AM","8/14/2020, 8:58:13 AM",0.0,6274.3769,-6274.3769,1.0,"10/24/2022, 8:23:49 PM","10/24/2022, 8:23:49 PM",0.0,0.002,-0.002,both
5121,VFD27XLROEIBJAFX55YTWKB5JX5DWBDOOORMZ5GM3UA7GDFGL6K5P5JP5M,3,"8/13/2020, 10:40:12 PM","8/14/2020, 2:34:10 AM",0.0,16676.172703,-16676.172703,1.0,"10/24/2022, 8:19:55 PM","10/24/2022, 8:19:55 PM",0.0,0.002,-0.002,both
5123,T5XFD3MPI5O6OTXXQ46IJ5CLIACDFPIGTB3WB2ETSWJBHWITYJLB36ZBDY,1,"8/11/2020, 7:13:07 AM","8/11/2020, 7:13:07 AM",0.0,7328.128,-7328.128,1.0,"10/24/2022, 7:06:55 PM","10/24/2022, 7:06:55 PM",0.0,0.002,-0.002,both
5124,SIB7QT7PGLPMRSI32RNF4QGEF7NUQU6UENV2ESX2J4LGUVLKUDMZJ4I3KI,1,"8/10/2020, 5:37:10 PM","8/10/2020, 5:37:10 PM",0.0,38.0348,-38.0348,1.0,"10/24/2022, 6:45:14 PM","10/24/2022, 6:45:14 PM",0.0,0.001962,-0.001962,both
5125,RNK7VPETZNJ22CPHXKZ5XVWHI2C7THDUNXSBFRCSZ2Q7ZJWLXH4ZWF57IU,1,"8/10/2020, 1:46:27 AM","8/10/2020, 1:46:27 AM",0.0,15.0,-15.0,1.0,"10/24/2022, 6:17:14 PM","10/24/2022, 6:17:14 PM",0.0,0.002,-0.002,both
5127,RB42Z4L32X6QTI3YCTYUG46FPNVVYZAHPJOB7UN52FIZFPBVJ2QIBGQ6PU,1,"8/9/2020, 9:00:15 PM","8/9/2020, 9:00:15 PM",0.0,6217.2703,-6217.2703,1.0,"10/24/2022, 6:04:57 PM","10/24/2022, 6:04:57 PM",0.0,0.002,-0.002,both
5129,GP6RYBB6V75WM4LDDKRIB3ZGETQVN75BDDUG43YC74DFDW4XA66PT3SPQI,12,"7/30/2020, 9:17:07 AM","8/7/2020, 5:07:06 AM",0.0,81141.083,-81141.083,1.0,"10/24/2022, 12:34:49 PM","10/24/2022, 12:34:49 PM",0.0,0.002,-0.002,both
5131,MTDQMSGGLINY5UIQ2JKH7KZ5EUYFWWQ4MTSIBBETKZBOPC6ZMEK4DFXZ2A,1,"8/5/2020, 12:42:14 PM","8/5/2020, 12:42:14 PM",0.0,24345.50903,-24345.50903,1.0,"10/24/2022, 3:38:40 PM","10/24/2022, 3:38:40 PM",0.0,0.002,-0.002,both
5132,MLLMUJCTJL74XTSKV2QGAZ7RA7KUCLOCDA5W22OSST43FIDQKBMKDWUAIA,1,"8/5/2020, 6:42:13 AM","8/5/2020, 6:42:13 AM",0.0,29654.206,-29654.206,1.0,"10/24/2022, 3:30:48 PM","10/24/2022, 3:30:48 PM",0.0,0.002,-0.002,both
5133,LBYSDSUGZMWGCACXC55QLEWQIGBWQJFUX3AN2AQL36MQRCDCV6RBFM7UAU,1,"8/4/2020, 12:20:11 PM","8/4/2020, 12:20:11 PM",0.0,20011.334,-20011.334,1.0,"10/24/2022, 2:47:48 PM","10/24/2022, 2:47:48 PM",0.0,0.002,-0.002,both
5134,G2H4ORARA5FYNXNCVUGDDSAPM3VL2KR7Q2S7DNJ3NVVHBIFOELFOANJEU4,1,"8/4/2020, 12:20:07 PM","8/4/2020, 12:20:07 PM",0.0,19636.267002,-19636.267002,1.0,"10/24/2022, 12:13:16 PM","10/24/2022, 12:13:16 PM",0.0,0.002,-0.002,both
5135,5XR67HSOVT5LKJDWRKYCKLK2ZTPNXN33RWOTLMYTHUDQLIWTXGFAL4QVNQ,1,"8/4/2020, 12:16:12 PM","8/4/2020, 12:16:12 PM",0.0,40019.57,-40019.57,1.0,"10/22/2022, 7:18:10 PM","10/22/2022, 7:18:10 PM",0.0,0.002,-0.002,both
5136,LO4FC4JDV2WLNWXGNXDABMMNOYGH24MPG6FTJ6522U5DMJ75YIG7TR4SRQ,1,"8/4/2020, 12:16:08 PM","8/4/2020, 12:16:08 PM",0.0,20011.334,-20011.334,1.0,"10/24/2022, 3:00:18 PM","10/24/2022, 3:00:18 PM",0.0,0.002,-0.002,both
5138,L6IAK63GKTYFJ5BLOPWJWICDCYTDKY36KSZGZEC4ABD5YVSTYIMEWIVJLM,1,"8/4/2020, 1:47:20 AM","8/4/2020, 1:47:20 AM",0.0,20010.42,-20010.42,1.0,"10/24/2022, 2:44:42 PM","10/24/2022, 2:44:42 PM",0.0,0.002,-0.002,both
